pub_date,document_type,news_desk,section_name,subsection_name,abstract,headline,writer,key_subject,key_glocations,key_persons,key_organizations,word_count,web_url
2020-04-17,multimedia,Business Day,Business Day,,"Here’s a look at some of the types of masks you might encounter, how they work, what to consider when making your own and the level of protection they could provide.",Coronavirus: Which Mask Should You Wear?,Tara Parker-Pope,"['Coronavirus (2019-nCoV)', 'Masks', 'Protective Clothing and Gear', 'Do It Yourself', 'Coronavirus Risks and Safety Concerns', 'Content Type: Service']",[],[],[],0,https://www.nytimes.com/interactive/2020/health/coronavirus-best-face-masks.html
2020-04-17,multimedia,Well,Well,Live,Test your knowledge of this week’s health news.,"Weekly Health Quiz: Coronavirus, Running and Comfort Foods",Toby Bilanow,"['Coronavirus (2019-nCoV)', 'Masks', 'Deaths (Fatalities)', 'Diabetes', 'Obesity', 'Running', 'Asthma', 'Carbohydrates', 'Medicine and Health']",[],[],[],0,https://www.nytimes.com/interactive/2020/04/17/well/live/17healthquiz-04172020.html
2020-04-17,multimedia,Opinion,Opinion,Sunday Review,"Today’s 40-year-olds on the lives they’ve led, and now this.",‘I Am the Portrait of Downward Mobility’,Lora Kelley,"['Income', 'Tuition', 'Income Inequality']",[],[],[],0,https://www.nytimes.com/interactive/2020/04/17/opinion/inequality-economy-1980.html
2020-04-17,article,BookReview,Books,Book Review,Six new paperbacks to check out this week.,New in Paperback: ‘Everything in Its Place’ and ‘The Island of Sea Women’,Jennifer Krauss,['Books and Literature'],[],[],[],399,https://www.nytimes.com/2020/04/17/books/review/new-paperbacks.html
2020-04-17,article,BookReview,Books,Book Review,"New books on the Trump administration offer varying assessments of the president, drawn from many different sources.",Three Views of Donald Trump,Gabriel Debenedetti,"['Books and Literature', 'United States Politics and Government', 'Presidents and Presidency (US)']",[],"['Drezner, Daniel W', 'Trump, Donald J', 'Karl, Jonathan', 'Kirk, Charlie (1993- )']",[],1072,https://www.nytimes.com/2020/04/17/books/review/jonathan-karl-front-row-at-the-trump-show.html
2020-04-17,article,BookReview,Books,Book Review,"In her latest Graphic Content column, Hillary Chute looks at emotionally stirring graphic novels from Cambodia and Japan.",Comics That Stare Into the Face of Terror and Loneliness,Hillary Chute,"['Books and Literature', 'Comic Books and Strips', 'Refugees and Displaced Persons']",[],"['Veasna, Tian (Author)']",['Khmer Rouge'],1235,https://www.nytimes.com/2020/04/17/books/review/tian-veasna-year-of-the-rabbit-yoshiharu-tsuge-the-man-without-talent.html
2020-04-17,article,Well,Well,Family,"Under North Carolina’s stay-at-home order, our family is discovering the bounty of the mountain we live on.",A Pulse of Joy Amid Tragedy,Mary Pembleton,"['Coronavirus (2019-nCoV)', 'Work-Life Balance', 'Forests and Forestry', 'Quarantines', 'Parenting', 'Families and Family Life']",[],[],[],1169,https://www.nytimes.com/2020/04/17/well/family/coronavirus-nature-mountain.html
2020-04-17,article,OpEd,Opinion,,"A Khan Academy video guide to the data on income, wealth and other disparities.",Sal Khan Explains Key Charts About Economic Inequality,Kevin J. Delaney,"['Income Inequality', 'E-Learning']",['United States'],"['Khan, Salman']",['Khan Academy'],229,https://www.nytimes.com/2020/04/17/opinion/khan-academy-us-inequality.html
2020-04-17,article,Parenting,Parenting,,"It might seem strange to respond to misbehavior with support and empathy, but kids right now need “much more compassion than ever before.”",Discipline Looks Different in a Pandemic,Melinda Wenner Moyer,"['Parenting', 'Children and Childhood', 'Psychology and Psychologists', 'Coronavirus (2019-nCoV)']",[],[],[],1290,https://www.nytimes.com/2020/04/17/parenting/coronavirus-discipline-child.html
2020-04-17,article,OpEd,Opinion,,They are resilient and immunologically cunning in ways we’re continuing to discover.,"How Starfish, Snails and Salmon Fight Pandemics",C. Drew Harvell,"['Fish and Other Marine Life', 'Coronavirus (2019-nCoV)', 'Epidemics']",[],[],[],933,https://www.nytimes.com/2020/04/17/opinion/covid-ocean-research.html
2020-04-17,article,Metro,New York,,"As the coronavirus forces people to stay home, reports of domestic violence are falling in New York City, alarming the authorities.",Why a Drop in Domestic Violence Reports Might Not Be a Good Sign,Ashley Southall,"['Coronavirus (2019-nCoV)', 'Domestic Violence']",['New York City'],"['Katz, Melinda R', 'Shea, Dermot F (1969- )']",['Safe Horizon'],1313,https://www.nytimes.com/2020/04/17/nyregion/new-york-city-domestic-violence-coronavirus.html
2020-04-17,article,OpEd,Opinion,,A former Treasury secretary argues that Congress should act now to help small businesses and poor urban neighborhoods while committing to future fiscal repair.,Bringing the Economy Back to Life,Robert E. Rubin,"['United States Economy', 'Coronavirus Aid, Relief, and Economic Security Act (2020)', 'United States Politics and Government']",[],[],['Treasury Department'],877,https://www.nytimes.com/2020/04/17/opinion/robert-rubin-coronavirus-economy.html
2020-04-17,article,RealEstate,Real Estate,,"With most construction projects deemed nonessential during the pandemic, apartment renovations have been frozen in a messy limbo.","Renovation, Interrupted",Joanne Kaufman,"['Coronavirus (2019-nCoV)', 'Real Estate and Housing (Residential)', 'Home Repairs and Improvements', 'Building (Construction)', 'Cooperatives', 'Shutdowns (Institutional)']","['Park Slope (Brooklyn, NY)', 'Sutton Place (Manhattan, NY)', 'Upper East Side (Manhattan, NY)', 'Upper West Side (Manhattan, NY)']",[],[],1576,https://www.nytimes.com/2020/04/17/realestate/coronavirus-renovations-stopped.html
2020-04-17,article,OpEd,Opinion,,"Smart safeguards, designed by specialists, protect public health and safety.",Why Is Trump Gutting Regulations That Save Lives?,Cass R. Sunstein,"['Coronavirus (2019-nCoV)', 'Regulation and Deregulation of Industry', 'United States Politics and Government', 'Executive Orders and Memorandums', 'Air Pollution', 'Deaths (Fatalities)']",[],"['Trump, Donald J']","['Office of Information and Regulatory Affairs (US)', 'Office of Management and Budget (US)', 'Environmental Protection Agency']",1147,https://www.nytimes.com/2020/04/17/opinion/coronavirus-trump-regulations.html
2020-04-17,article,Styles,Style,,"Rita Janecek and Joseph Schaar, both animal lovers, had to call off a much-anticipated Alaskan wedding. Their new venue was about 5,000 miles away, at an animal sanctuary in Florida.",Their Ring Bearer Was a Bear,Vincent ,"['Weddings and Engagements', 'Bears', 'Coronavirus (2019-nCoV)']",['Florida'],[],[],1413,https://www.nytimes.com/2020/04/17/style/coronavirus-a-Bear-for-a-ringbearer-Vows.html
2020-04-17,article,SundayBusiness,Business Day,,Suddenly unemployed older workers who had hoped to delay filing have options that can boost their lifetime benefits.,Taking Social Security in the Pandemic: What to Know,Mark Miller,"['Retirement', 'Social Security (US)', 'Layoffs and Job Reductions', 'Coronavirus (2019-nCoV)', 'Income', 'Pensions and Retirement Plans', 'Elderly', 'Age, Chronological']",[],[],[],1784,https://www.nytimes.com/2020/04/17/business/retiring-social-security-jobs-coronavirus-pandemic.html
2020-04-17,article,Well,Well,Live,"Long before coronavirus, the prospect of shaking hands with someone filled me with dread.",Good Riddance to the Handshake,Amy Poeppel,"['Hands', 'Coronavirus (2019-nCoV)', 'Sweating', 'Botox (Drug)', 'Quarantines', 'E Coli (Bacteria)']",[],[],[],962,https://www.nytimes.com/2020/04/17/well/live/sweaty-palms-hyperhidrosis-handshake-fauci.html
2020-04-17,article,Culture,Arts,,"Appointment viewing is back. What online events to look out for today, and when to tune in.",This Weekend’s Live-Streaming Events: Lady Gaga’s Star-Studded Special and More,Maya Salam,"['Video Recordings, Downloads and Streaming', 'Dancing', 'Movies', 'Art', 'Television', 'Coronavirus (2019-nCoV)', 'Pop and Rock Music', 'Classical Music', 'Theater']",[],"['Badu, Erykah', 'Copeland, Misty', 'Curtis, Jamie Lee', 'Da Corte, Alex', 'Eilish, Billie', 'Lady Gaga', 'Lloyd Webber, Andrew', 'Robyn (1979- )', 'Lopez, Jennifer', 'McCartney, Paul', 'Musgraves, Kacey', 'Swift, Taylor', 'Urie, Michael', 'Wonder, Stevie', 'Winfrey, Oprah', 'Tolins, Jonathan', 'Segal, Peter', 'Royal, Calvin III']","['AMERICAN BALLET THEATER', 'Lions Gate Entertainment Corporation', 'Broadway.com', 'Fox Entertainment Group Inc', 'Paramount Pictures', 'Whitney Museum of American Art', 'World Health Organization', 'Global Poverty Project']",1142,https://www.nytimes.com/2020/04/17/arts/live-streaming-events-concerts-coronavirus.html
2020-04-17,article,OpEd,Opinion,,The temporary imposition of popular relief programs in response to the coronavirus makes Republicans nervous.,Trump and His Allies Are Worried About More Than November,Jamelle Bouie,"['Coronavirus (2019-nCoV)', 'Coronavirus Aid, Relief, and Economic Security Act (2020)', 'United States Economy', 'United States Politics and Government', 'Presidential Election of 2020', 'Recession and Depression', 'Conservatism (US Politics)']",[],"['Trump, Donald J']","['Republican Party', 'Democratic Party']",1151,https://www.nytimes.com/2020/04/17/opinion/coronavirus-relief-trump.html
2020-04-17,article,Business,Technology,,"Sometimes products are in stock. Sometimes they aren’t. And delivery times vary widely. A virus-fueled surge in orders has created chaos behind the scenes, and confusion for customers.",When Even Amazon Is Sold Out of Exploding Kittens,Karen Weise,"['E-Commerce', 'Delivery Services', 'Shortages', 'Customer Relations', 'Consumer Protection', 'Coronavirus (2019-nCoV)', 'Quarantines']",[],[],['AMAZON.COM INC'],1419,https://www.nytimes.com/2020/04/17/technology/amazon-coronavirus.html
2020-04-17,article,OpEd,Opinion,,Mr. Trump is winning. Democrats and China are the enemy.,How’s Trump Doing? The View From the President’s Camp,Devi Lockwood,"['Coronavirus (2019-nCoV)', 'Coronavirus Aid, Relief, and Economic Security Act (2020)', 'United States Politics and Government', 'Labor and Jobs', 'Quarantines', 'Presidential Election of 2020']",[],"['Trump, Donald J']","['House of Representatives', 'Republican Party']",804,https://www.nytimes.com/2020/04/17/opinion/coronavirus-trump-republicans.html
2020-04-17,article,SundayBusiness,Business Day,,"Starting a business while you still have a job might make your financial life easier, a novel suggests. It also has nuggets for going out on your own if you are unemployed.",A Novel Offers a Do-It-Yourself Remedy for Financial Anxiety,Paul ,"['Books and Literature', 'Unemployment', 'Entrepreneurship', 'Labor and Jobs', 'Small Business', 'ADVERTISING AND MARKETING']",[],"['Ries, Eric', 'Guillebeau, Chris']",[],827,https://www.nytimes.com/2020/04/17/business/novel-remedy-financial-anxiety.html
2020-04-17,article,Metropolitan,New York,,What strikes David Van De Carr is the kindness of his hospital colleagues. ‘We say ‘I love you’ a lot more now.’,"How a Respiratory Therapist, Working ‘Code to Code,’ Spends His Sundays",Hilary Howard,"['Coronavirus (2019-nCoV)', 'Hospitals', 'Protective Clothing and Gear', 'Ventilators (Medical)']",[],"['Van De Carr, David']",['Mount Sinai Medical Center'],1423,https://www.nytimes.com/2020/04/17/nyregion/coronavirus-respiratory-therapist.html
2020-04-17,article,Metro,New York,,"Abraham still lit up when Eva walked into the room. “Dame un beso,” she’d say: Give me a kiss.",She Visited Her Husband Every Day. Then the Visits Stopped.,Jim Dwyer,"['Coronavirus (2019-nCoV)', 'Deaths (Fatalities)', 'Nursing Homes', 'Funerals and Memorials', 'Elderly']",['Brooklyn (NYC)'],"['Candelaria, Eva (d 2020)', 'Candelaria, Abraham (d 2020)']",[],847,https://www.nytimes.com/2020/04/17/nyregion/eva-candelaria-coronavirus-brooklyn.html
2020-04-17,article,SundayBusiness,Business Day,,"The health and economic effects of the pandemic are already immense, but investors need to assess how long they will last.",The Market Grapples With Fear and the Timing of a Recovery,Conrad de Aenlle,"['United States Economy', 'Banking and Financial Institutions', 'Recession and Depression', 'Coronavirus Aid, Relief, and Economic Security Act (2020)', 'Credit and Debt', 'Stocks and Bonds', 'Coronavirus (2019-nCoV)', ""Standard & Poor's 500-Stock Index"", 'Personal Finances', 'Unemployment Insurance', 'Inflation (Economics)', 'Unemployment', 'Health Insurance and Managed Care', 'Records and Achievements']","['China', 'Europe', 'India', 'Indonesia', 'Italy', 'Latin America', 'Spain']",[],"['Alibaba Group Holding Ltd', 'Caterpillar Inc', 'Goldman Sachs Group Inc', 'Invesco Ltd', 'Leuthold Group', 'Morgan Stanley', 'Organization for Economic Cooperation and Development', 'Procter & Gamble Co', 'Taiwan Semiconductor Manufacturing Company Ltd', 'Unilever NV']",1524,https://www.nytimes.com/2020/04/17/business/market-fear-timing-recovery.html
2020-04-17,article,Arts&Leisure,Arts,Television,"This adaptation of Sally Rooney’s best-selling novel is a rare TV show about teenagers that respects intimacy as a powerful storytelling tool, both on and off camera.",‘Normal People’ Takes Sex Seriously,Eleanor Stanford,['Television'],[],[],"['British Broadcasting Corp', 'Hulu.com']",1469,https://www.nytimes.com/2020/04/17/arts/television/normal-people-hulu.html
2020-04-17,article,Travel,Travel,,"Michael Ruhlman, the author of best-selling cookbooks and an accomplished cook, didn’t need a guide. Or did he?",A Food Snob’s Food Tour Conversion,Michael Ruhlman,"['Cooking and Cookbooks', 'Travel and Vacations', 'Food']","['Athens (Greece)', 'Mexico', 'Portugal']",[],[],1772,https://www.nytimes.com/2020/04/17/travel/food-tours.html
2020-04-17,article,OpEd,Opinion,,"For once, some Cubans look north and commiserate with Americans, even as Washington prevents needed help from reaching their island.","Trump’s Pandemic Tactics Hurt Cubans, Too",Anthony DePalma,"['Embargoes and Sanctions', 'Economic Conditions and Trends', 'Shortages', 'Do It Yourself', 'Coronavirus (2019-nCoV)', 'United States Politics and Government', 'Shutdowns (Institutional)', 'Medical Devices', 'Social Media', 'Quarantines']","['Cuba', 'Europe', 'Havana (Cuba)', 'Italy', 'United States', 'New Jersey']","['Trump, Donald J']","['Granma (Newspaper)', 'State Department', 'United Nations']",955,https://www.nytimes.com/2020/04/17/opinion/cuba-coronavirus-trump.html
2020-04-17,article,National,U.S.,,"Determining what percentage of those infected by the coronavirus will die is a key question for epidemiologists, but an elusive one during the pandemic.",Why We Don’t Know the True Death Rate for Covid-19,Amy Harmon,"['Coronavirus (2019-nCoV)', 'Deaths (Fatalities)', 'Tests (Medical)', 'Medicine and Health']",['United States'],[],[],1816,https://www.nytimes.com/2020/04/17/us/coronavirus-death-rate.html
2020-04-17,article,Styles,Style,,These high school seniors were looking forward to their last dance. Then their proms started getting canceled.,"All Dressed Up, With No Prom to Go To",Calla Kessler,"['Education (K-12)', 'Proms', 'Photography']",['Omaha (Neb)'],[],[],2058,https://www.nytimes.com/2020/04/17/style/prom-canceled-coronavirus.html
2020-04-17,article,National,U.S.,,"The president issued calls to ‘LIBERATE’ states, and several announced plans to ease restrictions. At least 7,000 of the virus deaths in the U.S. are connected to nursing homes.",Trump Foments Protests Against Governors; Experts Warn of Testing Shortages,,['Coronavirus (2019-nCoV)'],[],[],[],5594,https://www.nytimes.com/2020/04/17/us/coronavirus-cases-news-update.html
2020-04-17,article,Foreign,World,Europe,"The French are cautiously considering digital tracking, which has proved effective in Asia. But can a country that so prizes personal freedom and privacy ever accept it?",France Weighs Its Love of Liberty in Fight Against Coronavirus,Norimitsu Onishi,"['Coronavirus (2019-nCoV)', 'Quarantines', 'Politics and Government', 'Surveillance of Citizens by Government', 'Mobile Applications', 'Smartphones', 'Privacy', 'Epidemics']",['France'],"['Macron, Emmanuel (1977- )']",[],1496,https://www.nytimes.com/2020/04/17/world/europe/coronavirus-france-digital-tracking.html
2020-04-17,article,OpEd,Opinion,,Pakistan’s government is dithering in the face of the epidemic because it’s not sure what to fear the most.,‘God Created the Virus. But Now He Has Lost Control.’,Mohammed Hanif,"['Coronavirus (2019-nCoV)', 'Politics and Government', 'Muslims and Islam', 'Mosques', 'Poverty', 'Curfews', 'Quarantines']",['Pakistan'],[],[],1418,https://www.nytimes.com/2020/04/17/opinion/pakistan-coronavirus.html
2020-04-17,article,Metro,New York,,"With revenue hurt by the coronavirus outbreak, Mayor Bill de Blasio knocked $6 billion off his proposed budget for the next fiscal year.",Coronavirus in N.Y.C.: Latest Updates,,"['Coronavirus (2019-nCoV)', 'Deaths (Fatalities)', 'Hospitals']","['New York City', 'New York State']","['Cuomo, Andrew M', 'de Blasio, Bill']",[],1156,https://www.nytimes.com/2020/04/17/nyregion/coronavirus-nyc.html
2020-04-17,article,NYTNow,Briefing,,Here's what you need to know.,"Coronavirus, China, Face Masks: Your Friday Briefing",Chris Stanford,[],[],[],[],1618,https://www.nytimes.com/2020/04/17/briefing/us-news-today.html
2020-04-17,article,SundayBusiness,Business Day,Mutual Funds,"As a defensive part of a portfolio, health care has been reasonably solid — and that is a mixed blessing, some analysts say.",Health Care Funds Held Their Own. But They May Not Be Bargains.,Brian J. O'Connor,"['Health Insurance and Managed Care', 'Coronavirus (2019-nCoV)', 'Ventilators (Medical)', 'Asset Allocation (Personal Finances)', 'Presidential Election of 2020', 'Primaries and Caucuses', 'Medical Devices', 'Exchange Traded Funds', 'Drugs (Pharmaceuticals)', 'Stocks and Bonds', ""Standard & Poor's 500-Stock Index"", 'Epidemics', 'Biotechnology and Bioengineering', 'United States Politics and Government', 'Immunotherapy', 'Mutual Funds', 'Quarantines']",[],[],['State Street Corporation'],774,https://www.nytimes.com/2020/04/17/business/mutfund/health-care-invest-not-bargains.html
2020-04-17,article,Podcasts,Podcasts,The Daily,"Amid the coronavirus crisis, the congresswoman believes progressive policies are a matter of life and death. Here’s why she says there is still room for hope in a “harm reduction” election.",Alexandria Ocasio-Cortez on Progressivism and the Pandemic,Lauren Jackson,"['Presidential Election of 2020', 'Primaries and Caucuses', 'United States Politics and Government', 'Coronavirus (2019-nCoV)', 'Coronavirus Aid, Relief, and Economic Security Act (2020)']","['New York City', 'Queens (NYC)']","['Ocasio-Cortez, Alexandria', 'Biden, Joseph R Jr', 'Sanders, Bernard']",[],1136,https://www.nytimes.com/2020/04/17/podcasts/the-daily/alexandria-ocasio-cortez-coronavirus.html
2020-04-17,article,Foreign,World,Australia,"As the country rebuilds after its devastating wildfires, Ian Weir is leading the push for integrating houses with the land, rather than mass clearance of vegetation.","In Australia, an Architect Designs for a Future of Fire",Casey Quackenbush,"['Wildfires', 'ARCHITECTURE', 'Land Use Policies']",['Australia'],"['Weir, Ian']",[],1248,https://www.nytimes.com/2020/04/17/world/australia/australia-wildfires-bushfires-architecture.html
2020-04-17,article,Business,Business Day,DealBook,"The markets are abuzz about early data from a trial of an antiviral drug, as President Trump unveils guidelines for restarting the U.S. economy.",A Prescription for Reviving the Economy,,"['United States Economy', 'Coronavirus (2019-nCoV)', 'Coronavirus Aid, Relief, and Economic Security Act (2020)', 'Remdesivir (Drug)']",[],"['Bezos, Jeffrey P', 'Gates, Bill']","['AMAZON.COM INC', 'Gilead Sciences Inc']",1562,https://www.nytimes.com/2020/04/17/business/dealbook/coronavirus-drug-trials-economy.html
2020-04-17,article,Foreign,World,Europe,"Danish elementary schools have become the first in Europe to reopen after shutting down for the coronavirus. Our reporter visited one in southern Denmark, which could become a template for a post-lockdown world.","In Denmark, the Rarest of Sights: Classrooms Full of Students",Patrick Kingsley,"['Coronavirus (2019-nCoV)', 'Education (K-12)', 'Teachers and School Employees', 'Hygiene and Cleanliness', 'Economic Conditions and Trends', 'Politics and Government', 'Epidemics']",['Denmark'],[],[],1272,https://www.nytimes.com/2020/04/17/world/europe/denmark-schools-coronavirus.html
2020-04-17,article,Metro,New York,,"The governor and the president got into a public war of words over virus projections, federal aid and testing capacity.",Cuomo and Trump Spar Over Coronavirus Aid to New York,,['Coronavirus (2019-nCoV)'],"['New York State', 'New York City']",[],[],2663,https://www.nytimes.com/2020/04/17/nyregion/coronavirus-new-york-update.html
2020-04-17,article,Politics,U.S.,Politics,Well-organized protests broke out this week against government restrictions on economic activity because of the coronavirus. Polling and organizers’ statements hinted at the reasons for the backlash.,What’s Driving the Right-Wing Protesters Fighting the Quarantine?,Giovanni Russonello,"['Polls and Public Opinion', 'Conservatism (US Politics)', 'Demonstrations, Protests and Riots', 'Quarantines', 'Coronavirus (2019-nCoV)', 'Tea Party Movement']",[],"['Trump, Donald J']",['Republican Party'],854,https://www.nytimes.com/2020/04/17/us/politics/poll-watch-quarantine-protesters.html
2020-04-17,article,Culture,Arts,,"In the multiplayer game Occupy White Walls, users design fantasy exhibition spaces, from slick, minimalist studios to bizarre and impossible rooms.",Minecraft for Art? Virtual Galleries Grab Gamers’ Attention,Andrew Dickson,"['Art', 'Computer and Video Games']",[],"['Yaroshevski, Yarden']",['StickiPixels Ltd'],992,https://www.nytimes.com/2020/04/17/arts/occupy-white-walls.html
2020-04-17,article,Learning,The Learning Network,,Can we trust what we see and hear?,Film Club: ‘This Video May Not Be Real’,,[],[],[],[],555,https://www.nytimes.com/2020/04/17/learning/film-club-this-video-may-not-be-real.html
2020-04-17,article,Learning,The Learning Network,,"Some conflict is normal in a family, but when we’re staying inside together for days on end, is it inevitable?",Is Your Family Experiencing Greater Conflict During a Time of Self-Quarantine?,Jeremy Engle,[],[],[],[],620,https://www.nytimes.com/2020/04/17/learning/is-your-family-experiencing-greater-conflict-during-a-time-of-self-quarantine.html
2020-04-17,article,Science,Health,,"Medical interpreters must now work remotely, multiplying the challenges for front-line doctors and non-English-speaking patients.",When Coronavirus Care Gets Lost in Translation,Emma Goldberg,"['your-feed-science', 'your-feed-health', 'Shortages', 'Coronavirus (2019-nCoV)', 'Spanish Language', 'Translation and Interpreters', 'Hospitals', 'Language and Languages', 'Race and Ethnicity', 'Epidemics', 'Minorities', 'Protective Clothing and Gear', 'Hispanic-Americans', 'English Language', 'Deafness']",['Boston (Mass)'],[],"[""Brigham and Women's Hospital"", 'Massachusetts General Hospital']",1277,https://www.nytimes.com/2020/04/17/health/covid-coronavirus-medical-translators.html
2020-04-17,article,Foreign,World,Asia Pacific,Officials facing skepticism about their credibility also bumped up their tally of infections in the city where the pandemic emerged.,China Raises Coronavirus Death Toll by 50% in Wuhan,Amy Qin,"['Coronavirus (2019-nCoV)', 'Epidemics', 'Deaths (Fatalities)', 'Politics and Government', 'Propaganda']","['Wuhan (China)', 'China']",[],[],867,https://www.nytimes.com/2020/04/17/world/asia/china-wuhan-coronavirus-death-toll.html
2020-04-17,article,Business,Your Money,,"By telephone, phishing emails, text messages or social media promotions, unscrupulous actors are using their warped creativity to separate people from their cash.",Bogus Vaccines. Fake Testing Sites. Virus Frauds Are Flourishing.,Ann Carrns,"['Coronavirus (2019-nCoV)', 'Frauds and Swindling', 'Impostors (Criminal)', 'Identity Theft', 'Counterfeit Merchandise', 'Tests (Medical)', 'Vaccination and Immunization']",[],[],"['Centers for Disease Control and Prevention', 'Federal Bureau of Investigation', 'Federal Trade Commission', 'Food and Drug Administration', 'Health and Human Services Department', 'Internal Revenue Service', 'Social Security Administration']",1292,https://www.nytimes.com/2020/04/17/your-money/coronavirus-fraud.html
2020-04-17,article,Business,Your Money,,"Faced with closings and plunging sales while more Americans lose their jobs, entrepreneurs are becoming more nimble.",‘I Didn’t Want to Shut My Doors’: Businesses Find Ways to Survive,Paul Sullivan,"['Computers and the Internet', 'Coronavirus (2019-nCoV)', 'Small Business', 'Entrepreneurship', 'High Net Worth Individuals']",[],[],[],1309,https://www.nytimes.com/2020/04/17/your-money/small-business-survival-strategy-coronavirus.html
2020-04-17,article,Sports,Sports,,"How Kevin Babington, an Olympian and top coach, is rebuilding his life after being paralyzed in a show jumping accident.",A Great Equestrian Fell From a Horse. Can He Get Back Up?,Juliet Macur,"['Horsemanship and Equestrian Events', 'Paralysis']",[],"['Babington, Kevin']",[],3469,https://www.nytimes.com/2020/04/17/sports/Kevin-Babington-show-jumping-recovery.html
2020-04-17,article,National,U.S.,,"Friday: Despite being a densely populated neighborhood full of vulnerable people, Chinatown was well prepared.",How San Francisco’s Chinatown Got Ahead of the Coronavirus,Alyson Stamos,['Coronavirus (2019-nCoV)'],['California'],[],[],1539,https://www.nytimes.com/2020/04/17/us/san-francisco-coronavirus-chinese-hospital.html
2020-04-17,article,Culture,Arts,Music,Pierre-Laurent Aimard juxtaposes the master with other troublemaking composers “so that we understand better what Beethoven meant.”,Beethoven the Avant-Gardist: A Pianist Makes His Case,David Allen,['Classical Music'],[],"['AIMARD, PIERRE-LAURENT', 'Beethoven, Ludwig van']",[],1115,https://www.nytimes.com/2020/04/17/arts/music/beethoven-piano-aimard-avant-garde.html
2020-04-17,article,Gender,U.S.,,"Ingrid Brown, a truck driver, can’t easily find masks or disinfectant supplies. She worries about getting infected, or infecting others. But she keeps going.",‘Grammie’s Taking Food to Other People’: A Trucker Keeps Trucking,Sophia Jones,"['Coronavirus (2019-nCoV)', 'Trucks and Trucking', 'States (US)', 'Shutdowns (Institutional)', 'Quarantines']",['United States'],"['Brown, Ingrid R']",[],1201,https://www.nytimes.com/2020/04/17/us/coronavirus-trucker-food-delivery-protection.html
2020-04-17,article,National,U.S.,,"As businesses struggle with how to reopen in a pandemic, one Nebraska shopping mall offers a controversial plan.",Temperature Checks at the Shoe Store? Social Distancing While Browsing for Handbags?,Dionne Searcey,"['Shopping Centers and Malls', 'Layoffs and Job Reductions', 'Coronavirus (2019-nCoV)']",['Nebraska'],"['Yates, Rod', 'Ricketts, John Peter']",['Nebraska Crossing Outlets'],1310,https://www.nytimes.com/2020/04/17/us/coronavirus-nebraska-mall-reopen-business.html
2020-04-17,article,Culture,Arts,,"As humanity retreats into quarantine, the internet is overgrowing with tales of a revived natural world.",The Rise of the Coronavirus Nature Genre,Amanda Hess,"['Coronavirus (2019-nCoV)', 'Pandas', 'Elephants', 'Social Media', 'Rumors and Misinformation']",[],[],[],848,https://www.nytimes.com/2020/04/17/arts/coronavirus-nature-genre.html
2020-04-17,article,Arts&Leisure,Arts,Music,"As the world added decibels, so did orchestras.","Loud, Louder, Loudest: How Classical Music Started to Roar", ,"['Classical Music', 'Ears and Hearing']",[],[],[],1653,https://www.nytimes.com/2020/04/17/arts/music/classical-music-loudness.html
2020-04-17,article,Culture,Theater,,"The Public Theater, which runs the festival but is closed because of the coronavirus pandemic, anticipates a shortfall of up to $20 million.","Alas, Poor New York: Shakespeare in the Park Is Canceled",Michael Paulson,"['Theater', 'Coronavirus (2019-nCoV)']",[],"['Eustis, Oskar', 'Nelson, Richard J']","['Public Theater', 'Shakespeare in the Park', ""Joe's Pub""]",851,https://www.nytimes.com/2020/04/17/theater/shakespeare-in-the-park-coronavirus.html
2020-04-17,article,Arts&Leisure,Arts,Art & Design,Ficre Ghebreyesus had no art gallery representation during his lifetime. Now his widow is working with Galerie Lelong in New York to show the work that summed up his search for identity.,The Inventive Chef Who Kept His 700 Paintings Hidden,Arthur Lubow,"['Art', 'Refugees and Displaced Persons', 'Chefs']","['New Haven (Conn)', 'Eritrea', 'Chelsea (Manhattan, NY)']","['Alexander, Elizabeth (1962- )', 'Ghebreyesus, Ficre']","['Galerie Lelong', 'Caffe Adulis']",1380,https://www.nytimes.com/2020/04/17/arts/design/ficre-ghebreyesus.html
2020-04-17,article,Parenting,Parenting,,Clashing with another parent’s choices used to be a minor annoyance. That was before the pandemic.,Are Friendships Breaking Up Over Social Distancing?,Holly Burns,"['Coronavirus (2019-nCoV)', 'Quarantines', 'Parenting', 'Dating and Relationships', 'Videophones and Videoconferencing']",[],[],[],1136,https://www.nytimes.com/2020/04/17/parenting/coronavirus-social-distancing-conflict.html
2020-04-17,article,NewsDesk,Arts,,"A mom’s last words to her daughter. What a wedding dress means. How New Yorkers talk. 52 Places, virtually. And more.",11 of Our Best Weekend Reads,Kaly Soto,"['Quarantines', 'Emergency Medical Treatment']",[],['Li Wenliang'],[],405,https://www.nytimes.com/2020/04/17/arts/11-of-our-best-weekend-reads.html
2020-04-17,article,Express,Business Day,Media,"Dr. Mehmet Oz, a heart surgeon and television personality, said he “misspoke” on Fox News when he said that reopening schools “might be a trade-off some folks would consider.”",Dr. Oz Faces Backlash After Saying Schools Could Reopen,Maria Cramer,"['Coronavirus (2019-nCoV)', 'Quarantines', 'Shutdowns (Institutional)', 'Education (K-12)', 'News and News Media', 'Television', 'United States Politics and Government']",[],"['Oz, Mehmet C', 'Hannity, Sean', 'Trump, Donald J']","['Fox News Channel', 'BMJ (Journal)']",904,https://www.nytimes.com/2020/04/17/business/media/dr-oz-apology-coronavirus.html
